Filename,Class,Vertices,Faces,Barycenter offset,Principal comp error,SOM error,Max dim
m412.obj,BuildingNonResidential,5323,9498,0.365644738135417,4.440892098500626e-16,6.0,0.95
m413.obj,BuildingNonResidential,22215,43943,0.5793641458625471,-9.992007221626409e-16,6.0,0.95
m414.obj,BuildingNonResidential,7171,14174,0.602526666576956,-1.1102230246251565e-16,6.0,0.95
m415.obj,BuildingNonResidential,7329,14558,0.30836936722870356,-1.1102230246251565e-16,6.0,0.95
m416.obj,BuildingNonResidential,7056,13542,0.364860730269669,-4.440892098500626e-16,6.0,0.95
m418.obj,BuildingNonResidential,7638,14960,0.49368510507307467,7.771561172376096e-16,6.0,0.95
m420.obj,BuildingNonResidential,7226,12960,0.49932934600933554,-1.2212453270876722e-15,6.0,0.95
m421.obj,BuildingNonResidential,6853,11000,0.3657199416874254,2.220446049250313e-16,6.0,0.95
m470.obj,BuildingNonResidential,14464,28562,0.9069555196143517,1.1102230246251565e-16,6.0,0.95
m471.obj,BuildingNonResidential,1403,2818,0.241008369689974,4.440892098500626e-16,6.0,0.95
m472.obj,BuildingNonResidential,2722,5432,0.262872804317604,8.881784197001252e-16,6.0,0.95
m474.obj,BuildingNonResidential,5750,11448,0.7230955500975051,-9.992007221626409e-16,6.0,0.95
m475.obj,BuildingNonResidential,1018,1825,0.6215321874816971,4.440892098500626e-16,6.0,0.95
m477.obj,BuildingNonResidential,1781,3110,0.4429770080368574,1.1102230246251565e-16,6.0,0.95
m478.obj,BuildingNonResidential,1792,3064,0.4621419871450393,2.220446049250313e-16,6.0,0.95
m479.obj,BuildingNonResidential,1954,3508,0.34230881341351704,4.440892098500626e-16,6.0,0.95
m481.obj,BuildingNonResidential,1674,2956,0.5177385646492064,9.992007221626409e-16,6.0,0.95
D00084.obj,Bus,12919,75870,8.729435582438015,8.881784197001252e-16,6.0,25.086399999999998
D00114.obj,Bus,7643,53259,14.609853185046154,3.3306690738754696e-16,6.0,6.854394
D00151.obj,Bus,9415,54282,59.1081355840534,8.881784197001252e-16,6.0,13.270074
D00179.obj,Bus,5976,42567,61.13765114695482,3.3306690738754696e-16,6.0,14.042629999999999
D00182.obj,Bus,13436,86502,361.00503632163105,6.661338147750939e-16,4.0,42.1851
D00264.obj,Bus,11096,67185,85.73864852943964,-2.220446049250313e-16,4.0,12.36799
D00411.obj,Bus,732617,1475632,75.03582472256096,1.1102230246251565e-16,6.0,16.890043000000002
D00436.obj,Bus,291273,584348,56.37139541551548,6.661338147750939e-16,4.0,12.502893
D00446.obj,Bus,358224,713147,5.128219389910495,6.661338147750939e-16,4.0,15.000275
D00448.obj,Bus,7367,42369,46.17400817880362,-7.771561172376096e-16,6.0,6.274170000000001
D00483.obj,Bus,6097,25650,67994.56358882024,-1.5543122344752192e-15,4.0,695.377
D00516.obj,Bus,137788,276228,36.08489084903402,-3.3306690738754696e-16,4.0,9.578985000000001
D00677.obj,Bus,11974,65712,8.904086271318208,0.0,6.0,5.4219230000000005
D00754.obj,Bus,8866,59982,72.09324512127353,8.881784197001252e-16,6.0,14.1246
D00769.obj,Bus,8963,56925,51.34633655425698,0.0,6.0,12.828
D00775.obj,Bus,9510,65670,30.909113661732647,1.1102230246251565e-16,6.0,10.650412
D00815.obj,Bus,7075,40023,1.0560294730033224,2.220446049250313e-16,4.0,12.035742
D00823.obj,Bus,7367,45333,70.31632661797956,5.551115123125783e-16,6.0,12.3689
D00832.obj,Bus,115127,230110,19.023323859532105,3.3306690738754696e-16,6.0,6.4637080000000005
D00857.obj,Bus,5223,28053,10.498099028858523,-1.1102230246251565e-16,4.0,10.66003
D00168.obj,Car,18056,34399,0.023419692451313073,1.1102230246251565e-16,2.0,1.8932579999999999
D00236.obj,Car,26709,45234,0.023057226535814573,2.4424906541753444e-15,4.0,1.887464
D00260.obj,Car,38335,57440,0.055907402878805544,4.440892098500626e-16,2.0,1.931407
D00265.obj,Car,15847,29884,0.021009576227988016,0.0,0.0,1.9420510000000002
D00299.obj,Car,23527,45452,0.017394906761765905,6.661338147750939e-16,4.0,1.6287530000000001
D00377.obj,Car,8260,16515,0.0047493095727702776,1.5543122344752192e-15,0.0,1.6973319999999998
D00405.obj,Car,62279,24552,0.0059185312127890384,4.440892098500626e-16,6.0,1.823546
D00452.obj,Car,25495,47667,0.011478317829025529,-2.220446049250313e-16,4.0,1.756345
D00504.obj,Car,5153,9168,0.025902482618247107,3.3306690738754696e-16,4.0,1.859736
D00541.obj,Car,25783,48140,0.020687665471652586,8.881784197001252e-16,4.0,1.880183
D00618.obj,Car,17264,32175,0.026230470398090625,1.3322676295501878e-15,4.0,1.933341
D00670.obj,Car,17772,32200,0.005624415428470401,-3.3306690738754696e-16,2.0,1.941975
D00671.obj,Car,29817,37380,0.0018712038507954962,0.0,2.0,1.89273
D00724.obj,Car,17676,29905,0.024212571642468587,1.1102230246251565e-16,0.0,1.857939
D00767.obj,Car,13728,20980,0.015514087253602631,-2.220446049250313e-16,2.0,1.927413
D00785.obj,Car,7248,11230,0.008041225996558016,1.3322676295501878e-15,2.0,1.844957
D00793.obj,Car,5322,9907,0.00985278933720394,0.0,6.0,1.936893
D00803.obj,Car,25807,50126,0.011882684301206032,1.3322676295501878e-15,4.0,1.9162849999999998
D00865.obj,Car,15085,24340,0.005491058643712231,8.881784197001252e-16,2.0,1.8865539999999998
D00976.obj,Car,18122,32782,0.013257439163231412,3.3306690738754696e-16,2.0,1.778984
m1485.obj,Car,6148,12263,0.3666700746803957,1.3322676295501878e-15,6.0,0.95
m1486.obj,Car,5911,11230,0.3524484694625859,2.220446049250313e-16,6.0,0.95
m1487.obj,Car,7454,15436,0.39758257954897347,4.440892098500626e-16,6.0,0.95
m1488.obj,Car,17173,33524,0.3925101668832939,4.440892098500626e-16,6.0,0.95
m1489.obj,Car,5607,11198,0.3789661113712093,1.1102230246251565e-15,6.0,0.949975
m1490.obj,Car,6245,12259,0.42301799619383507,-3.3306690738754696e-16,6.0,0.949265
m1492.obj,Car,5914,10880,0.38096413214747615,8.881784197001252e-16,6.0,0.95
m1495.obj,Car,6870,13402,0.3697879730151576,-8.881784197001252e-16,6.0,0.95
m1496.obj,Car,8404,16736,0.3461284544300242,-3.3306690738754696e-16,6.0,0.95
m1497.obj,Car,5827,11592,0.26420589385032395,1.1102230246251565e-15,6.0,0.95
m1498.obj,Car,5514,10496,0.4575114762023762,1.1102230246251565e-16,6.0,0.95
m1499.obj,Car,15465,31807,0.26805120515017516,1.1102230246251565e-16,6.0,0.95
m1500.obj,Car,4784,9540,0.3294150019443376,-1.1102230246251565e-15,6.0,0.949939
m1502.obj,Car,5768,9278,0.36923156902140697,6.661338147750939e-16,6.0,0.95
m1503.obj,Car,24786,50685,0.20111159327876799,-2.220446049250313e-16,6.0,0.95
m1504.obj,Car,6037,11912,0.33947543460529345,8.881784197001252e-16,6.0,0.95
m1505.obj,Car,10969,21007,0.2855065008526534,-1.1102230246251565e-16,6.0,0.95
m1506.obj,Car,6777,12683,0.40720195905481266,-1.1102230246251565e-16,6.0,0.95
m1507.obj,Car,6514,12769,0.26842888340338267,-1.1102230246251565e-16,6.0,0.95
m1508.obj,Car,6609,9932,0.3381639425088013,2.220446049250313e-16,6.0,0.95
m1509.obj,Car,47558,95017,0.38705286096612884,1.5543122344752192e-15,6.0,0.95
m1510.obj,Car,54710,109357,0.3734435986970594,0.0,6.0,0.95
m1511.obj,Car,10828,20577,0.4137986554257419,2.220446049250313e-16,6.0,0.95
m1512.obj,Car,6816,11468,0.31932661384885935,-3.3306690738754696e-16,6.0,0.95
m1513.obj,Car,13106,20844,0.5042791584459323,6.661338147750939e-16,6.0,0.909458
m1514.obj,Car,18662,36856,0.36810508414655546,6.661338147750939e-16,6.0,0.95
m1515.obj,Car,2531,4751,0.41835912758198573,2.220446049250313e-16,6.0,0.95
m1516.obj,Car,12279,24863,0.32596829540337824,7.771561172376096e-16,6.0,0.95
m1517.obj,Car,5797,11179,0.3365644491082757,8.881784197001252e-16,6.0,0.95
m1518.obj,Car,7486,14482,0.32182560688403594,-6.661338147750939e-16,6.0,0.95
m1519.obj,Car,4211,8201,0.3215816488285374,3.3306690738754696e-16,6.0,0.95
m1521.obj,Car,4545,8670,0.33267610083725047,-3.3306690738754696e-16,6.0,0.95
m1522.obj,Car,4544,8065,0.30864715538156495,3.3306690738754696e-16,6.0,0.95
m1523.obj,Car,3946,7872,0.3363881624664564,3.3306690738754696e-16,6.0,0.949484
m1524.obj,Car,4022,8024,0.31368888889865465,-1.2212453270876722e-15,6.0,0.95
m1525.obj,Car,10545,21450,0.2763022073946118,-6.661338147750939e-16,6.0,0.95
m1526.obj,Car,3827,7562,0.31738277998907316,0.0,6.0,0.95
m1527.obj,Car,7315,14450,0.38278105310891297,-5.551115123125783e-16,6.0,0.95
m1528.obj,Car,18656,37254,0.31234097205285416,6.661338147750939e-16,6.0,0.95
m1529.obj,Car,7084,12578,0.3361813577061221,5.551115123125783e-16,6.0,0.95
m1530.obj,Car,3913,7339,0.32123303743843373,5.551115123125783e-16,6.0,0.95
m1531.obj,Car,3139,5957,0.29373530768401723,1.1102230246251565e-16,6.0,0.9499989999999999
m1532.obj,Car,3942,7246,0.36483712163612647,1.3322676295501878e-15,6.0,0.95
m1533.obj,Car,7374,14462,0.2913447451919379,-7.771561172376096e-16,6.0,0.95
m1535.obj,Car,15178,29304,0.4295987824436368,-1.1102230246251565e-15,6.0,0.95
m1536.obj,Car,3857,7673,0.4207210282924911,1.1102230246251565e-16,6.0,0.95
m1538.obj,Car,3919,7818,0.31321944817307756,-3.3306690738754696e-16,6.0,0.95
m1539.obj,Car,8254,16515,0.26685268741563006,-6.661338147750939e-16,6.0,0.95
m1540.obj,Car,8492,16860,0.3843172637057827,4.440892098500626e-16,6.0,0.95
m1542.obj,Car,6485,12260,0.3195510305104749,-7.771561172376096e-16,6.0,0.949769
m1543.obj,Car,4416,7889,0.290427624625373,2.220446049250313e-16,6.0,0.95
m1544.obj,Car,60326,116378,0.2693289338990666,8.881784197001252e-16,6.0,0.95
m1545.obj,Car,8278,14914,0.3123934499935595,-3.3306690738754696e-16,6.0,0.95
m1546.obj,Car,9068,15012,0.35533477884869824,-2.220446049250313e-16,6.0,0.95
m1547.obj,Car,3248,6316,0.3832876114178222,1.5543122344752192e-15,6.0,0.95
m1548.obj,Car,8278,14914,0.3123934499935595,-3.3306690738754696e-16,6.0,0.95
m1550.obj,Car,9369,17526,0.38003946961015966,-2.220446049250313e-16,6.0,0.95
m1551.obj,Car,18528,35465,0.2743931428299157,-7.771561172376096e-16,6.0,0.95
m1552.obj,Car,5247,10474,0.3469440728203751,4.440892098500626e-16,6.0,0.95
m1553.obj,Car,3976,6833,0.38131650027973074,8.881784197001252e-16,6.0,0.95
m1555.obj,Car,16607,30255,0.3960587709935805,-8.881784197001252e-16,6.0,0.95
m1556.obj,Car,35131,119540,0.3085913036527274,6.661338147750939e-16,6.0,0.95
m1557.obj,Car,8489,16656,0.29632563817259056,-2.220446049250313e-16,6.0,0.95
m1558.obj,Car,6943,11791,0.27195917384428453,-4.440892098500626e-16,6.0,0.95
m1559.obj,Car,15606,30000,0.37676922488658204,-8.881784197001252e-16,6.0,0.95
m1560.obj,Car,21686,43584,0.41651428551968245,-6.661338147750939e-16,6.0,0.95
m1561.obj,Car,5653,10910,0.3205344363539065,2.220446049250313e-15,6.0,0.95
m1562.obj,Car,12016,21840,0.4378236140698386,3.3306690738754696e-16,6.0,0.95
m1563.obj,Car,8483,16554,0.4367872627456054,1.7763568394002505e-15,6.0,0.95
D00018.obj,Cellphone,14103,26960,0.02762365299711018,-1.1102230246251565e-15,2.0,1.865328
D00032.obj,Cellphone,13327,26627,0.007830456351523945,-4.440892098500626e-16,4.0,1.620339
D00079.obj,Cellphone,20212,36972,0.010075484475420457,2.220446049250313e-15,0.0,1.957148
D00152.obj,Cellphone,44041,74103,0.0053924820896799775,-1.1102230246251565e-16,2.0,1.9404970000000001
D00192.obj,Cellphone,10686,21292,0.012270427366034784,-3.3306690738754696e-16,4.0,1.758712
D00248.obj,Cellphone,5754,11460,0.06823650468632246,2.220446049250313e-16,0.0,1.5809419999999998
D00312.obj,Cellphone,985,1919,0.0011291531994658483,2.220446049250313e-16,4.0,1.005663
D00327.obj,Cellphone,6318,11987,0.00528415557688403,2.220446049250313e-16,2.0,1.9410669999999999
D00362.obj,Cellphone,29805,53829,0.012310721995076308,-4.440892098500626e-16,6.0,1.860914
D00369.obj,Cellphone,8074,15960,0.003997658826081615,-2.220446049250313e-16,6.0,1.663447
D00440.obj,Cellphone,4545,8968,0.0021314310673672034,1.3322676295501878e-15,4.0,1.537451
D00527.obj,Cellphone,8796,16102,0.03960118637776664,-1.1102230246251565e-16,2.0,1.907334
D00542.obj,Cellphone,16185,59840,0.008188308116509271,-1.2212453270876722e-15,2.0,1.4889830000000002
D00554.obj,Cellphone,14822,14376,0.012807087576012108,1.7763568394002505e-15,4.0,1.907089
D00559.obj,Cellphone,11427,24313,0.00698363375022912,-4.440892098500626e-16,4.0,1.7281119999999999
D00817.obj,Cellphone,5206,9766,0.014540376181713988,1.5543122344752192e-15,0.0,1.873221
D00848.obj,Cellphone,9745,18396,0.017993606791356545,5.551115123125783e-16,4.0,1.6247820000000002
D00902.obj,Cellphone,13780,27556,0.0035712268942291125,1.1102230246251565e-15,0.0,1.874781
D00979.obj,Cellphone,11116,23580,0.008172703956457625,6.661338147750939e-16,4.0,1.722112
D00997.obj,Cellphone,11810,23608,0.0024474497853039677,-3.3306690738754696e-16,4.0,1.685951
D01017.obj,Chess,1080,2156,5.5064625783777296e-05,6.661338147750939e-16,2.0,0.444212
D01019.obj,Chess,3052,6100,0.26196743665002353,1.1102230246251565e-16,6.0,0.949825
D01021.obj,Chess,3452,6900,0.5141818521818596,-1.1102230246251565e-16,6.0,0.94434
D01043.obj,Chess,2443,4880,0.23978366159869485,1.5543122344752192e-15,6.0,0.95
D01045.obj,Chess,3489,6974,0.2639596419074475,-1.1102230246251565e-16,6.0,0.9453790000000001
D01049.obj,Chess,3011,5999,0.25262877689057445,-2.220446049250313e-16,6.0,0.95
D01053.obj,Chess,4191,8284,0.4139529329325319,1.1102230246251565e-15,6.0,0.95
D01080.obj,Chess,2448,4892,0.23084668830675031,3.3306690738754696e-16,6.0,0.9455549999999999
D01081.obj,Chess,6727,13450,0.37894145005142676,4.440892098500626e-16,6.0,0.95
D01099.obj,Chess,4925,9799,0.3625266774578578,-3.3306690738754696e-16,6.0,0.95
D01105.obj,Chess,2644,5284,0.2445171909362025,-4.440892098500626e-16,6.0,0.947056
D01112.obj,Chess,3174,6344,0.22125719469094993,7.771561172376096e-16,6.0,0.948964
D01123.obj,Chess,2889,5774,0.30518974624752526,-8.881784197001252e-16,6.0,0.95
D01126.obj,Chess,4337,8670,0.304450565564961,0.0,6.0,0.947615
D01130.obj,Chess,3629,7302,0.2464218003618433,1.1102230246251565e-15,6.0,0.949964
D01138.obj,Chess,1169,2334,2.1508375310352554e-05,4.440892098500626e-16,4.0,0.576336
D01145.obj,Chess,1661,3318,0.00020830408753319413,-3.3306690738754696e-16,6.0,0.7133560000000001
D01171.obj,Chess,5763,11522,0.33486324739798967,-5.551115123125783e-16,6.0,0.949032
D01186.obj,Chess,3401,6798,0.3143242169090377,8.881784197001252e-16,6.0,0.949036
D01188.obj,Chess,6980,13956,0.49480825110122384,1.3322676295501878e-15,6.0,0.95
m1589.obj,Chess,3684,7086,0.29612527643529124,-1.1102230246251565e-16,6.0,0.95
m1591.obj,Chess,7339,14472,0.5119909518890052,1.1102230246251565e-15,6.0,0.95
m1593.obj,Chess,25650,50984,0.516090558581082,4.440892098500626e-16,6.0,0.95
m1595.obj,Chess,60671,121343,0.34428480053807853,-1.2212453270876722e-15,6.0,0.95
m1596.obj,Chess,16803,32997,0.4302488747954667,1.1102230246251565e-16,6.0,0.95
m1598.obj,Chess,3180,6356,0.22065785140759087,6.661338147750939e-16,6.0,0.948964
m1599.obj,Chess,2451,4898,0.2307633064687829,1.3322676295501878e-15,6.0,0.9455549999999999
m1600.obj,Chess,3055,6106,0.26210700306903356,8.881784197001252e-16,6.0,0.949825
m1601.obj,Chess,6727,13450,0.37894145005142676,4.440892098500626e-16,6.0,0.95
m1602.obj,Chess,3489,6974,0.2639506078843923,1.7763568394002505e-15,6.0,0.9453790000000001
m1603.obj,Chess,2445,4884,0.23952263600622473,-6.661338147750939e-16,6.0,0.95
m1604.obj,Chess,3018,6013,0.2518773136203028,1.7763568394002505e-15,6.0,0.95
m1605.obj,Chess,4188,8278,0.4140102246299744,-9.992007221626409e-16,6.0,0.95
m1606.obj,Chess,4914,9777,0.3637334998988402,1.1102230246251565e-15,6.0,0.95
m1607.obj,Chess,4339,8674,0.304339099398407,1.2212453270876722e-15,6.0,0.947615
m1608.obj,Chess,6977,13950,0.4950245543696123,4.440892098500626e-16,6.0,0.95
m1609.obj,Chess,3401,6798,0.3143242335749812,6.661338147750939e-16,6.0,0.949035
m1610.obj,Chess,6094,12184,0.3053603329438134,-1.1102230246251565e-16,6.0,0.95
m1611.obj,Chess,3454,6904,0.5136351358586098,2.220446049250313e-16,6.0,0.9443389999999999
m1612.obj,Chess,3644,7332,0.24527529645175283,3.3306690738754696e-16,6.0,0.949964
m1613.obj,Chess,2638,5272,0.2450648380059444,5.551115123125783e-16,6.0,0.947056
m1614.obj,Chess,2889,5774,0.30517434544720756,-6.661338147750939e-16,6.0,0.95
D01001.obj,City,6645,7806,0.4435162105656026,-6.661338147750939e-16,6.0,0.95
D01007.obj,City,9936,14775,0.26229704036261725,-1.1102230246251565e-15,6.0,0.9265749999999999
D01010.obj,City,7304,13061,0.45774117074608367,-3.3306690738754696e-16,6.0,0.95
D01018.obj,City,6529,10335,0.37799137655332377,-7.771561172376096e-16,6.0,0.95
D01039.obj,City,4148,7373,0.4530931933644319,8.881784197001252e-16,6.0,0.95
D01056.obj,City,6715,10453,0.4834840407441709,-5.551115123125783e-16,6.0,0.95
D01066.obj,City,9894,16805,0.6436746378028251,1.1102230246251565e-15,6.0,0.95
D01068.obj,City,5538,9290,0.39737371492174767,1.1102230246251565e-15,6.0,0.95
D01079.obj,City,9201,17394,0.41031200766858356,2.220446049250313e-16,6.0,0.95
D01090.obj,City,7089,13191,0.45035953414157986,-4.440892098500626e-16,6.0,0.95
D01091.obj,City,3810,7014,0.46703496491472807,1.1102230246251565e-15,6.0,0.95
D01092.obj,City,9086,15459,0.5109851856698766,-3.3306690738754696e-16,6.0,0.95
D01101.obj,City,26070,35805,0.5120859563967466,0.0,6.0,0.95
D01103.obj,City,4273,6448,0.5258815044428754,-2.220446049250313e-16,6.0,0.95
D01124.obj,City,5211,9152,0.6192862859655595,6.661338147750939e-16,6.0,0.95
D01133.obj,City,5804,10692,0.44616333393197377,-2.220446049250313e-16,6.0,0.95
D01173.obj,City,6286,11739,0.45676499494721556,-3.3306690738754696e-16,6.0,0.95
D01181.obj,City,5137,5315,0.7808684625369149,1.1102230246251565e-15,6.0,0.95
D01192.obj,City,14752,16048,0.46954555624463423,-2.220446049250313e-16,6.0,0.9265749999999999
D01195.obj,City,16857,16061,0.4098015551190706,-3.3306690738754696e-16,6.0,0.95
m1652.obj,City,4271,6444,0.5259527536858829,1.5543122344752192e-15,6.0,0.95
m1654.obj,City,5538,9290,0.39737371492174767,1.1102230246251565e-15,6.0,0.95
m1659.obj,City,5804,10692,0.44616333393197377,-2.220446049250313e-16,6.0,0.95
m1660.obj,City,6286,11739,0.45676499469717297,-4.440892098500626e-16,6.0,0.95
m1661.obj,City,4145,7371,0.45267119244923226,3.3306690738754696e-16,6.0,0.95
m1662.obj,City,9201,17394,0.41031200766858356,2.220446049250313e-16,6.0,0.95
m1664.obj,City,7341,13135,0.4603705270552466,6.661338147750939e-16,6.0,0.95
D00005.obj,ClassicPiano,17522,35177,3.660227726667293,-9.992007221626409e-16,6.0,1.504024
D00009.obj,ClassicPiano,46528,92984,0.8241220217834138,6.661338147750939e-16,4.0,2.8079840000000003
D00034.obj,ClassicPiano,100994,202762,121.13753878968063,1.1102230246251565e-16,6.0,12.26464
D00092.obj,ClassicPiano,5901,33381,722.1880595157018,6.661338147750939e-16,4.0,59.8574
D00120.obj,ClassicPiano,11071,22157,0.7674505011970296,6.661338147750939e-16,6.0,1.710508
D00190.obj,ClassicPiano,133502,268482,13.875141533899571,1.1102230246251565e-15,6.0,7.3585579999999995
D00233.obj,ClassicPiano,5205,27690,222.70547052878123,0.0,4.0,27.099985
D00254.obj,ClassicPiano,47518,95201,57.71392867766603,6.661338147750939e-16,4.0,4.071269999999999
D00279.obj,ClassicPiano,7253,43107,0.8467205670890914,9.992007221626409e-16,4.0,2.047073
D00305.obj,ClassicPiano,30708,61690,41.10815783196243,6.661338147750939e-16,6.0,3.283264
D00314.obj,ClassicPiano,6800,31047,5.765265929921368,2.220446049250313e-16,6.0,2.4118939999999998
D00561.obj,ClassicPiano,66390,132405,56.25413153889191,4.440892098500626e-16,6.0,3.8227640000000003
D00579.obj,ClassicPiano,57282,113991,48.9663857289324,-2.55351295663786e-15,6.0,3.0248299999999997
D00605.obj,ClassicPiano,8121,47805,1.3950607036869176,1.3322676295501878e-15,6.0,2.49472
D00784.obj,ClassicPiano,5131,31437,6.406025751675723,1.1102230246251565e-15,4.0,2.484315
D00789.obj,ClassicPiano,124285,249735,23.14762055711703,1.887379141862766e-15,6.0,7.424686
D00811.obj,ClassicPiano,16861,33776,1.401376636888934,-1.1102230246251565e-15,6.0,1.6806290000000002
D00845.obj,ClassicPiano,27272,53627,91.96883201645063,1.9984014443252818e-15,6.0,2.553000000000001
D00967.obj,ClassicPiano,25536,50946,13.292081769438722,4.440892098500626e-16,6.0,2.0764500000000004
D00983.obj,ClassicPiano,7713,14982,0.6050061394535516,1.1102230246251565e-15,4.0,2.13754
D01002.obj,Computer,9003,17942,0.30582994734601576,-2.220446049250313e-16,6.0,0.949774
D01023.obj,Computer,11463,20749,3588.946080828086,2.220446049250313e-16,2.0,453.399
D01026.obj,Computer,8815,17598,0.7108529266541077,0.0,6.0,0.95
D01028.obj,Computer,9012,16298,0.3358894597440577,3.3306690738754696e-16,6.0,0.949157
D01033.obj,Computer,12424,24190,0.41671273877143333,1.1102230246251565e-15,6.0,0.95
D01037.obj,Computer,7125,14214,0.46096352413710545,4.440892098500626e-16,6.0,0.95
D01067.obj,Computer,5026,9528,0.828157529337154,-2.220446049250313e-16,6.0,0.95
D01070.obj,Computer,21477,42818,5.9357585690748715,-3.3306690738754696e-16,4.0,3.412444
D01071.obj,Computer,2928,5721,0.5540573772215504,-2.220446049250313e-16,6.0,0.95
D01072.obj,Computer,8403,16714,0.4194044468178175,8.881784197001252e-16,6.0,0.95
D01073.obj,Computer,724089,1443917,84.15397079400958,-7.771561172376096e-16,6.0,33.4605
